,a5_delta1,a2_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a3_delta1,a18_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a10_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a17_delta1,a24_delta1,a24_delta1,,a24_delta1,a24_delta1,a31_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a38_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a30_delta1,a35_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a28_delta1,a42_delta1
,a5_delta1,a11_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a12_delta1,a11_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a11_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a17_delta1,a24_delta1,a24_delta1,,a24_delta1,a24_delta1,a31_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a30_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a43_delta1
,a5_delta1,a11_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a12_delta1,a18_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a11_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a17_delta1,a24_delta1,a24_delta1,,a24_delta1,a24_delta1,a31_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a30_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a43_delta1
,a5_delta1,a12_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a12_delta1,a18_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a12_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a17_delta1,a24_delta1,a24_delta1,,a24_delta1,a24_delta1,a31_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a30_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a43_delta1
,a5_delta1,a12_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a12_delta1,a18_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a19_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a17_delta1,a24_delta1,a24_delta1,,a24_delta1,a24_delta1,a31_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a29_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a30_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a43_delta1
,a5_delta1,a12_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a12_delta1,a18_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a19_delta1,a17_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a17_delta1,a24_delta1,a24_delta1,,a24_delta1,a24_delta1,a31_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a29_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a30_delta1,a36_delta1,a24_delta1,a24_delta1,a24_delta1,a24_delta1,a31_delta1,a36_delta1,a43_delta1
