N,d,k,beta,prob_low,prob_upp
10.0,1.0,0.0,0.3,0.8865689209938049,1.0
10.0,1.0,1.0,0.3,0.7730553374290466,0.9649612892723084
10.0,1.0,2.0,0.3,0.6670336694526673,0.8907173213005066
10.0,1.0,3.0,0.3,0.5655285127067566,0.7499940463447571
10.0,1.0,4.0,0.3,0.46750038297653196,0.719198611240387
10.0,1.0,5.0,0.3,0.3725811693382264,0.6274188306617736
10.0,1.0,6.0,0.3,0.280801388759613,0.4999990463447571
10.0,1.0,7.0,0.3,0.19261116651535037,0.43447148729324336
10.0,1.0,8.0,0.3,0.10928267869949337,0.25000404634475715
10.0,1.0,9.0,0.3,0.03503871072769149,0.12500654634475705
10.0,1.0,10.0,0.3,0.0,0.1134310790061952
