N,d,k,beta,prob_low,prob_upp
500.0,1.0,0.0,0.1,0.9954057792472839,1.0
500.0,1.0,1.0,0.1,0.9922434584617614,0.9997887787437439
500.0,1.0,2.0,0.1,0.989390121974945,0.9989362109565735
500.0,1.0,3.0,0.1,0.98668746301651,0.9977937319755554
500.0,1.0,4.0,0.1,0.9840763549613952,0.9965062973976135
500.0,1.0,5.0,0.1,0.981530095462799,0.9951273119163513
500.0,1.0,6.0,0.1,0.9790315187263489,0.9936853851890564
500.0,1.0,7.0,0.1,0.9765710881996155,0.9921938683891296
500.0,1.0,8.0,0.1,0.9741411746406555,0.990666112689972
500.0,1.0,9.0,0.1,0.9717360561180115,0.989105932712555
500.0,1.0,10.0,0.1,0.9693538253211975,0.9875228650093079
500.0,1.0,11.0,0.1,0.9669887603187561,0.9859169095802307
500.0,1.0,12.0,0.1,0.9646427684211731,0.984293788356781
500.0,1.0,13.0,0.1,0.962310127696991,0.982649686717987
500.0,1.0,14.0,0.1,0.9599908381462097,0.980994141216278
500.0,1.0,15.0,0.1,0.9576829924583435,0.9793233372306823
500.0,1.0,16.0,0.1,0.9553865906333924,0.9776429966926574
500.0,1.0,17.0,0.1,0.9530997253608704,0.9759512122917176
500.0,1.0,18.0,0.1,0.9508243039512634,0.9742479840278625
500.0,1.0,19.0,0.1,0.9485526971626281,0.9725371265220643
500.0,1.0,20.0,0.1,0.946292534236908,0.9708167324638367
500.0,1.0,21.0,0.1,0.9440380932426453,0.9687396713447571
500.0,1.0,22.0,0.1,0.9417912814903259,0.9673549639320373
500.0,1.0,23.0,0.1,0.9395501916694641,0.9656135894584655
500.0,1.0,24.0,0.1,0.9373148237800598,0.9638684003639221
500.0,1.0,25.0,0.1,0.935085177822113,0.9621136747169494
500.0,1.0,26.0,0.1,0.9328612537956238,0.9603551344490051
500.0,1.0,27.0,0.1,0.930643051700592,0.9585908722496033
500.0,1.0,28.0,0.1,0.9284267569160461,0.9568208881187439
500.0,1.0,29.0,0.1,0.9262180913734436,0.9550470893669128
500.0,1.0,30.0,0.1,0.9240132404518128,0.9532675686836243
500.0,1.0,31.0,0.1,0.9218122041511536,0.951484233379364
500.0,1.0,32.0,0.1,0.9196130751609802,0.9496970834541321
500.0,1.0,33.0,0.1,0.9174196681022644,0.9479061189079284
500.0,1.0,34.0,0.1,0.9152300756645203,0.9461113397407532
