N,d,k,beta,prob_low,prob_upp
25.0,2.0,0.0,0.01,0.7625136323738099,1.0
25.0,2.0,1.0,0.01,0.7040698244667054,0.9939543159675598
25.0,2.0,2.0,0.01,0.6512163435935974,0.9819840353584289
25.0,2.0,3.0,0.01,0.6020783035469055,0.9655296677970886
25.0,2.0,4.0,0.01,0.5557249368095397,0.9457832823371887
25.0,2.0,5.0,0.01,0.5116260110664368,0.9234543984794616
25.0,2.0,6.0,0.01,0.46943821043014533,0.8989836049461365
25.0,2.0,7.0,0.01,0.42893837957382197,0.87267034948349
25.0,2.0,8.0,0.01,0.3899720263481139,0.8447091777610779
25.0,2.0,9.0,0.01,0.3524361559867859,0.8152431380653381
25.0,2.0,10.0,0.01,0.31626210531234733,0.7843656886100769
25.0,2.0,11.0,0.01,0.2814079134941102,0.7521378633308411
25.0,2.0,12.0,0.01,0.24786213666915902,0.71859208650589
25.0,2.0,13.0,0.01,0.21563431138992306,0.6837378946876527
25.0,2.0,14.0,0.01,0.184756861934662,0.6475638440132142
25.0,2.0,15.0,0.01,0.155290822238922,0.610027973651886
25.0,2.0,16.0,0.01,0.1273296505165099,0.571061620426178
25.0,2.0,17.0,0.01,0.1010163950538634,0.4999990463447571
25.0,2.0,18.0,0.01,0.07654560152053824,0.48839687665939346
25.0,2.0,19.0,0.01,0.05421671766281122,0.44427506319046006
25.0,2.0,20.0,0.01,0.03447033220291107,0.3979216964530944
25.0,2.0,21.0,0.01,0.018015964641570847,0.34878365640640285
25.0,2.0,22.0,0.01,0.006045684032440213,0.25000404634475715
25.0,2.0,23.0,0.01,0.0004019523048399698,0.23748636762619035
25.0,2.0,24.0,0.01,0.5,0.5
25.0,2.0,25.0,0.01,0.0,0.5
