N,d,k,beta,prob_low,prob_upp
500.0,1.0,41.0,0.05,0.8949191263008117,0.9372976579856872
500.0,1.0,42.0,0.05,0.8927066461372376,0.9355276738548279
500.0,1.0,43.0,0.05,0.8904998879051209,0.9337557824134827
500.0,1.0,44.0,0.05,0.88829503698349,0.9319800763511658
500.0,1.0,45.0,0.05,0.8860940006828308,0.9302005556678772
500.0,1.0,46.0,0.05,0.8838967790031433,0.9284191276741027
500.0,1.0,47.0,0.05,0.8817033719444275,0.9266338850593567
500.0,1.0,48.0,0.05,0.8795099648857116,0.9248467351341247
500.0,1.0,49.0,0.05,0.8773203724479676,0.9230557705879212
500.0,1.0,50.0,0.05,0.875134594631195,0.9212609914207458
500.0,1.0,51.0,0.05,0.8729507241249085,0.9194643049430847
500.0,1.0,52.0,0.05,0.8707687609291077,0.9176657111549378
500.0,1.0,53.0,0.05,0.8685906123542786,0.915865210056305
500.0,1.0,54.0,0.05,0.8664143710899352,0.9140589870262146
500.0,1.0,55.0,0.05,0.8642400371360779,0.9122527639961242
500.0,1.0,56.0,0.05,0.8620676104927063,0.9104427263450623
500.0,1.0,57.0,0.05,0.8598989984703064,0.9086326886940003
500.0,1.0,58.0,0.05,0.8577322937583923,0.9068188364219666
500.0,1.0,59.0,0.05,0.855567496356964,0.905003076839447
500.0,1.0,60.0,0.05,0.8534046062660217,0.9031854099464416
500.0,1.0,61.0,0.05,0.8512436234855651,0.9013639284324646
500.0,1.0,62.0,0.05,0.8490864553260804,0.8995424469184876
500.0,1.0,63.0,0.05,0.8469292871665954,0.8977171507835389
500.0,1.0,64.0,0.05,0.8447759336280823,0.8958899473381042
500.0,1.0,65.0,0.05,0.842622580089569,0.8940627438926697
500.0,1.0,66.0,0.05,0.8404730411720276,0.8922317258262634
500.0,1.0,67.0,0.05,0.8383235022544862,0.8903988004493714
500.0,1.0,68.0,0.05,0.8361758706474305,0.8885639677619934
500.0,1.0,69.0,0.05,0.8340320536613465,0.8867291350746155
500.0,1.0,70.0,0.05,0.8318882366752625,0.8848923950767518
500.0,1.0,71.0,0.05,0.8297463269996643,0.8830518404579163
500.0,1.0,72.0,0.05,0.8276063246345521,0.8812112858390808
500.0,1.0,73.0,0.05,0.8254682295799256,0.8793669165992737
500.0,1.0,74.0,0.05,0.8233320418357849,0.8775225473594666
500.0,1.0,75.0,0.05,0.8211958540916443,0.8749915463447571
500.0,1.0,76.0,0.05,0.8190634809684754,0.8738280869483948
500.0,1.0,77.0,0.05,0.8169311078453064,0.8719894396400452
500.0,1.0,78.0,0.05,0.8148006420326233,0.8701298119163513
500.0,1.0,79.0,0.05,0.8126720835304261,0.8682739988136292
500.0,1.0,80.0,0.05,0.8105454323387147,0.8664200930213928
500.0,1.0,81.0,0.05,0.8084187811470032,0.8645642799186707
500.0,1.0,82.0,0.05,0.8062959445762634,0.8627065595054626
500.0,1.0,83.0,0.05,0.8041731080055237,0.8608488390922546
500.0,1.0,84.0,0.05,0.802050271434784,0.8589892113685608
500.0,1.0,85.0,0.05,0.7999312494850159,0.8571276763343811
500.0,1.0,86.0,0.05,0.7978122275352477,0.8552642339897156
500.0,1.0,87.0,0.05,0.7956951128959656,0.85340079164505
500.0,1.0,88.0,0.05,0.7935779982566833,0.8515354419898986
500.0,1.0,89.0,0.05,0.791462790927887,0.8496681850242614
500.0,1.0,90.0,0.05,0.7893513982200623,0.8477990207481385
500.0,1.0,91.0,0.05,0.7872380982017517,0.8459298564720155
500.0,1.0,92.0,0.05,0.785126705493927,0.8440587848854064
500.0,1.0,93.0,0.05,0.7830172200965881,0.8421877132987976
500.0,1.0,94.0,0.05,0.7809096420097351,0.840312827091217
500.0,1.0,95.0,0.05,0.7788020639228821,0.8384398481941223
500.0,1.0,96.0,0.05,0.776696393146515,0.836563054676056
500.0,1.0,97.0,0.05,0.7745907223701478,0.8346862611579895
500.0,1.0,98.0,0.05,0.7724869589042664,0.8328075603294374
500.0,1.0,99.0,0.05,0.7703851027488708,0.830928859500885
500.0,1.0,100.0,0.05,0.7682832465934754,0.8290482513618469
500.0,1.0,101.0,0.05,0.7661832977485658,0.8271676432228089
500.0,1.0,102.0,0.05,0.7640852562141419,0.8252851277732849
500.0,1.0,103.0,0.05,0.7619872146797181,0.8234007050132752
500.0,1.0,104.0,0.05,0.7598891731452942,0.8215162822532653
500.0,1.0,105.0,0.05,0.7577930389213562,0.8196299521827698
500.0,1.0,106.0,0.05,0.755698812007904,0.8177417148017884
500.0,1.0,107.0,0.05,0.7536045850944519,0.8158534774208069
500.0,1.0,108.0,0.05,0.7515141728019714,0.8124927963447571
500.0,1.0,109.0,0.05,0.7494218531990051,0.8120750953483582
500.0,1.0,110.0,0.05,0.7473314409065246,0.810183043346405
500.0,1.0,111.0,0.05,0.7452448432350158,0.8082909913444519
500.0,1.0,112.0,0.05,0.7431544309425354,0.806397032032013
500.0,1.0,113.0,0.05,0.7410659259605408,0.804503072719574
500.0,1.0,114.0,0.05,0.7389831429100038,0.8026072060966492
500.0,1.0,115.0,0.05,0.7368927306175233,0.8007113394737244
500.0,1.0,116.0,0.05,0.7348099475669861,0.7988116582298279
500.0,1.0,117.0,0.05,0.7327252572059633,0.7969138842964173
500.0,1.0,118.0,0.05,0.7306443814659119,0.7950142030525208
500.0,1.0,119.0,0.05,0.7285615984153748,0.7931145218086243
500.0,1.0,120.0,0.05,0.7264807226753236,0.7912129332542419
500.0,1.0,121.0,0.05,0.7244017542457581,0.7893113446998596
500.0,1.0,122.0,0.05,0.7223227858161926,0.7874078488349915
500.0,1.0,123.0,0.05,0.7202438173866272,0.7855043529701233
500.0,1.0,124.0,0.05,0.7181667562675476,0.7835989497947693
500.0,1.0,125.0,0.05,0.7160916024589539,0.7816916393089295
500.0,1.0,126.0,0.05,0.7140164486503602,0.7797862361335754
500.0,1.0,127.0,0.05,0.7119432021522523,0.7778770183372498
500.0,1.0,128.0,0.05,0.7098680483436585,0.7759678005409241
500.0,1.0,129.0,0.05,0.7077967091560364,0.7740585827445984
500.0,1.0,130.0,0.05,0.7057253699684143,0.7721493649482727
500.0,1.0,131.0,0.05,0.7036540307807924,0.7702382398414612
500.0,1.0,132.0,0.05,0.701584598903656,0.7683252074241638
500.0,1.0,133.0,0.05,0.6995151670265198,0.7664121750068664
500.0,1.0,134.0,0.05,0.6974457351493836,0.7644991425895691
500.0,1.0,135.0,0.05,0.6953801178932191,0.762584202861786
500.0,1.0,136.0,0.05,0.6933125933265686,0.7606692631340027
500.0,1.0,137.0,0.05,0.6912469760704041,0.7587524160957336
500.0,1.0,138.0,0.05,0.6891832661247254,0.7568336617469789
500.0,1.0,139.0,0.05,0.6871176488685609,0.7549168147087097
500.0,1.0,140.0,0.05,0.6850539389228821,0.7529980603599549
500.0,1.0,141.0,0.05,0.6829921362876892,0.7499940463447571
500.0,1.0,142.0,0.05,0.6809303336524963,0.7491681809043884
500.0,1.0,143.0,0.05,0.6788704383277893,0.7472799435234069
500.0,1.0,144.0,0.05,0.6768086356925964,0.7453917061424256
500.0,1.0,145.0,0.05,0.6747506476783753,0.7433909374427795
500.0,1.0,146.0,0.05,0.672692659664154,0.741468368473053
500.0,1.0,147.0,0.05,0.670634671649933,0.7396201846122742
500.0,1.0,148.0,0.05,0.6685766836357118,0.7376175086021424
500.0,1.0,149.0,0.05,0.6665206029319763,0.7356911250114442
500.0,1.0,150.0,0.05,0.6644664295387268,0.7337647414207459
500.0,1.0,151.0,0.05,0.6624122561454773,0.7318383578300476
500.0,1.0,152.0,0.05,0.6603580827522277,0.7299100669288636
500.0,1.0,153.0,0.05,0.6583039093589783,0.7279798687171937
500.0,1.0,154.0,0.05,0.6562516432762147,0.7260496705055237
500.0,1.0,155.0,0.05,0.6542012845039368,0.7241194722938538
500.0,1.0,156.0,0.05,0.6521490184211731,0.7221892740821838
500.0,1.0,157.0,0.05,0.6500986596488952,0.7202571685600281
500.0,1.0,158.0,0.05,0.6480502081871033,0.7183231557273866
500.0,1.0,159.0,0.05,0.6459998494148254,0.7163910502052309
500.0,1.0,160.0,0.05,0.6439533052635191,0.7144551300621034
500.0,1.0,161.0,0.05,0.6419048538017272,0.7125211172294618
500.0,1.0,162.0,0.05,0.6398583096504211,0.7105851970863343
500.0,1.0,163.0,0.05,0.6378136728096009,0.7086492769432067
500.0,1.0,164.0,0.05,0.6357671286582947,0.7067114494895934
500.0,1.0,165.0,0.05,0.6337243991279602,0.7047736220359802
500.0,1.0,166.0,0.05,0.63167976228714,0.7028357945823669
500.0,1.0,167.0,0.05,0.6296370327568054,0.7008960598182679
500.0,1.0,168.0,0.05,0.6275943032264709,0.6989563250541687
500.0,1.0,169.0,0.05,0.6255515736961366,0.6970146829795838
500.0,1.0,170.0,0.05,0.6235107514762879,0.6950749482154848
500.0,1.0,171.0,0.05,0.6214718365669251,0.6931333061408996
500.0,1.0,172.0,0.05,0.6194310143470765,0.6911897567558288
500.0,1.0,173.0,0.05,0.6173920994377136,0.6892462073707581
500.0,1.0,174.0,0.05,0.6153550918388366,0.6873026579856873
500.0,1.0,175.0,0.05,0.6133180842399597,0.6853572012901307
500.0,1.0,176.0,0.05,0.6112810766410827,0.683411744594574
500.0,1.0,177.0,0.05,0.6092440690422057,0.6814662878990174
500.0,1.0,178.0,0.05,0.6072089687538147,0.6795189238929749
500.0,1.0,179.0,0.05,0.6051738684654235,0.6775715598869324
500.0,1.0,180.0,0.05,0.6031387681770325,0.67562419588089
500.0,1.0,181.0,0.05,0.6011055751991272,0.6736749245643616
500.0,1.0,182.0,0.05,0.5990723822212218,0.6717256532478333
500.0,1.0,183.0,0.05,0.5970410965538024,0.669776381931305
500.0,1.0,184.0,0.05,0.595009810886383,0.6678252033042908
500.0,1.0,185.0,0.05,0.5929785252189635,0.6658740246772767
500.0,1.0,186.0,0.05,0.5909472395515442,0.6639209387397766
500.0,1.0,187.0,0.05,0.5889178611946105,0.6619697601127624
500.0,1.0,188.0,0.05,0.5868903901481628,0.6600147668647767
500.0,1.0,189.0,0.05,0.5848610117912292,0.6580616809272767
500.0,1.0,190.0,0.05,0.5828335407447814,0.6561066876792908
500.0,1.0,191.0,0.05,0.5808060696983337,0.654151694431305
500.0,1.0,192.0,0.05,0.578778598651886,0.6521967011833192
500.0,1.0,193.0,0.05,0.57675494222641,0.6502398006248475
500.0,1.0,194.0,0.05,0.574729378490448,0.6482829000663757
500.0,1.0,195.0,0.05,0.5727038147544861,0.6463240921974183
500.0,1.0,196.0,0.05,0.57068015832901,0.6443671916389465
500.0,1.0,197.0,0.05,0.5686584092140199,0.642408383769989
500.0,1.0,198.0,0.05,0.5666347527885437,0.6404476685905457
500.0,1.0,199.0,0.05,0.5646130036735535,0.6384869534111023
500.0,1.0,200.0,0.05,0.5625912545585632,0.636526238231659
500.0,1.0,201.0,0.05,0.5605714127540589,0.6345636157417298
500.0,1.0,202.0,0.05,0.5585496636390685,0.6326029005622864
500.0,1.0,203.0,0.05,0.5565298218345641,0.6306402780723571
500.0,1.0,204.0,0.05,0.5545118873405457,0.6286757482719421
500.0,1.0,205.0,0.05,0.5524939528465271,0.6249965463447571
500.0,1.0,206.0,0.05,0.5504760183525085,0.624746688671112
500.0,1.0,207.0,0.05,0.54845808385849,0.622782158870697
500.0,1.0,208.0,0.05,0.5464420566749573,0.6208157217597962
500.0,1.0,209.0,0.05,0.5444260294914246,0.6188492846488952
500.0,1.0,210.0,0.05,0.5424119096183777,0.6168828475379944
500.0,1.0,211.0,0.05,0.540395882434845,0.6149164104270934
500.0,1.0,212.0,0.05,0.5383817625617981,0.6129461586952208
500.0,1.0,213.0,0.05,0.536369549999237,0.6109778142738341
500.0,1.0,214.0,0.05,0.534357337436676,0.6090075625419616
500.0,1.0,215.0,0.05,0.532345124874115,0.6070392181205749
500.0,1.0,216.0,0.05,0.530332912311554,0.6050670590782166
500.0,1.0,217.0,0.05,0.528320699748993,0.6030949000358582
500.0,1.0,218.0,0.05,0.5263123018074036,0.6011246483039856
500.0,1.0,219.0,0.05,0.5243019965553284,0.5991505819511412
500.0,1.0,220.0,0.05,0.5222916913032533,0.5971784229087829
500.0,1.0,221.0,0.05,0.5202852006721497,0.5952043565559386
500.0,1.0,222.0,0.05,0.518280617351532,0.5932302902030944
500.0,1.0,223.0,0.05,0.516268404788971,0.5912562238502501
500.0,1.0,224.0,0.05,0.5142619141578675,0.5892802501869201
500.0,1.0,225.0,0.05,0.512255423526764,0.5873042765235901
500.0,1.0,226.0,0.05,0.5102489328956605,0.5853263955497742
500.0,1.0,227.0,0.05,0.5082462568855285,0.583350421886444
500.0,1.0,228.0,0.05,0.506239766254425,0.5813706336021423
500.0,1.0,229.0,0.05,0.5042428121757507,0.5793927526283263
500.0,1.0,230.0,0.05,0.5022344142341614,0.5774129643440246
500.0,1.0,231.0,0.05,0.5002298309135437,0.5754350833702087
500.0,1.0,232.0,0.05,0.49822906221389773,0.5734533877754211
500.0,1.0,233.0,0.05,0.4962302008247377,0.5714716921806335
500.0,1.0,234.0,0.05,0.49422561750411986,0.5694919038963318
500.0,1.0,235.0,0.05,0.4922267561149598,0.5675102083015442
500.0,1.0,236.0,0.05,0.49022598741531376,0.5655266053962708
500.0,1.0,237.0,0.05,0.4882271260261536,0.5635430024909973
500.0,1.0,238.0,0.05,0.4862282646369933,0.5615593995857239
500.0,1.0,239.0,0.05,0.4842351251792908,0.5595757966804504
500.0,1.0,240.0,0.05,0.48223435647964474,0.5575902864646911
500.0,1.0,241.0,0.05,0.48023930971145623,0.5556047762489319
500.0,1.0,242.0,0.05,0.47824044832229606,0.5536192660331726
500.0,1.0,243.0,0.05,0.47624540155410766,0.5516318485069275
500.0,1.0,244.0,0.05,0.47425035478591915,0.5496444309806824
500.0,1.0,245.0,0.05,0.47225530801773075,0.5476570134544373
500.0,1.0,246.0,0.05,0.4702621685600281,0.5456676886177064
500.0,1.0,247.0,0.05,0.4682690291023254,0.5436783637809754
500.0,1.0,248.0,0.05,0.46627588964462285,0.5416890389442445
500.0,1.0,249.0,0.05,0.4642827501869201,0.5396978067970275
500.0,1.0,250.0,0.05,0.46229342535018925,0.5377065746498109
500.0,1.0,251.0,0.05,0.4603021932029723,0.5357172498130799
500.0,1.0,252.0,0.05,0.45831096105575564,0.5337241103553773
500.0,1.0,253.0,0.05,0.45632163621902466,0.5317309708976746
500.0,1.0,254.0,0.05,0.4543323113822936,0.529737831439972
500.0,1.0,255.0,0.05,0.4523429865455628,0.5277446919822693
500.0,1.0,256.0,0.05,0.4503555690193176,0.5257496452140809
500.0,1.0,257.0,0.05,0.4483681514930724,0.5237545984458923
500.0,1.0,258.0,0.05,0.4463807339668274,0.5218205856132507
500.0,1.0,259.0,0.05,0.444395223751068,0.5197625975990295
500.0,1.0,260.0,0.05,0.4424097135353089,0.5177656435203553
500.0,1.0,261.0,0.05,0.44042420331954946,0.5157705967521667
500.0,1.0,262.0,0.05,0.4384406004142761,0.5137908084678651
500.0,1.0,263.0,0.05,0.4364569975090026,0.5117747812843323
500.0,1.0,264.0,0.05,0.43447339460372925,0.5097740125846864
500.0,1.0,265.0,0.05,0.4324897916984557,0.5077865950584413
500.0,1.0,266.0,0.05,0.43050809610366825,0.5058754699516296
500.0,1.0,267.0,0.05,0.42852830781936635,0.5037717064857483
500.0,1.0,268.0,0.05,0.4265466122245788,0.4999990463447571
500.0,1.0,269.0,0.05,0.42456491662979123,0.49977016908645633
500.0,1.0,270.0,0.05,0.4225870356559752,0.4977655857658386
500.0,1.0,271.0,0.05,0.42060724737167365,0.4957896121025086
500.0,1.0,272.0,0.05,0.41862936639785764,0.493760233745575
500.0,1.0,273.0,0.05,0.41664957811355574,0.4917556504249574
500.0,1.0,274.0,0.05,0.41467360445022583,0.48976251096725476
500.0,1.0,275.0,0.05,0.4126957234764097,0.48782849813461304
500.0,1.0,276.0,0.05,0.4107197498130798,0.48584108060836784
500.0,1.0,277.0,0.05,0.40874377614974966,0.48373159521102904
500.0,1.0,278.0,0.05,0.4067697097969055,0.4817556215476988
500.0,1.0,279.0,0.05,0.40479564344406116,0.4797167066383361
500.0,1.0,280.0,0.05,0.402821577091217,0.47771021600723274
500.0,1.0,281.0,0.05,0.40084941804885854,0.4756980034446716
500.0,1.0,282.0,0.05,0.3988753516960144,0.4736876981925965
500.0,1.0,283.0,0.05,0.3969050999641417,0.471679300251007
500.0,1.0,284.0,0.05,0.39493294092178344,0.469667087688446
500.0,1.0,285.0,0.05,0.39296078187942507,0.4676548751258849
500.0,1.0,286.0,0.05,0.39099243745803836,0.4656426625633239
500.0,1.0,287.0,0.05,0.38902218572616576,0.46363045000076286
500.0,1.0,288.0,0.05,0.38705384130477904,0.4616182374382021
500.0,1.0,289.0,0.05,0.38508358957290656,0.45960411756515507
500.0,1.0,290.0,0.05,0.3831171524620056,0.4575880903816224
500.0,1.0,291.0,0.05,0.3811507153511049,0.4555739705085754
500.0,1.0,292.0,0.05,0.37918427824020384,0.4535579433250425
500.0,1.0,293.0,0.05,0.377217841129303,0.45154191614150996
500.0,1.0,294.0,0.05,0.37525331132888795,0.4495239816474913
500.0,1.0,295.0,0.05,0.3732868742179871,0.44750604715347286
500.0,1.0,296.0,0.05,0.37132425172805783,0.4454881126594543
500.0,1.0,297.0,0.05,0.36935972192764277,0.44347017816543566
500.0,1.0,298.0,0.05,0.3673970994377137,0.44145033636093134
500.0,1.0,299.0,0.05,0.3654363842582702,0.43942858724594114
500.0,1.0,300.0,0.05,0.3634737617683411,0.4374087454414367
500.0,1.0,301.0,0.05,0.3615130465888977,0.4353869963264465
500.0,1.0,302.0,0.05,0.3595523314094544,0.4333652472114563
500.0,1.0,303.0,0.05,0.357591616230011,0.4313415907859801
500.0,1.0,304.0,0.05,0.3556328083610536,0.42931984167099
500.0,1.0,305.0,0.05,0.35367590780258173,0.42729618524551405
500.0,1.0,306.0,0.05,0.35171709993362443,0.42527062150955197
500.0,1.0,307.0,0.05,0.3497601993751527,0.42324505777359
500.0,1.0,308.0,0.05,0.34780329881668104,0.4212214013481139
500.0,1.0,309.0,0.05,0.34584830556869517,0.4191939303016662
500.0,1.0,310.0,0.05,0.3438933123207094,0.41716645925521845
500.0,1.0,311.0,0.05,0.34193831907272343,0.4151389882087707
500.0,1.0,312.0,0.05,0.33998523313522355,0.413109609851837
500.0,1.0,313.0,0.05,0.3380302398872377,0.41108213880538935
500.0,1.0,314.0,0.05,0.3360790612602236,0.4090527604484556
500.0,1.0,315.0,0.05,0.3341259753227235,0.40702147478103623
500.0,1.0,316.0,0.05,0.3321747966957095,0.40499018911361695
500.0,1.0,317.0,0.05,0.33022361806869527,0.40295890344619756
500.0,1.0,318.0,0.05,0.3282743467521668,0.40092761777877794
500.0,1.0,319.0,0.05,0.3263250754356386,0.3988944248008728
500.0,1.0,320.0,0.05,0.32437580411911016,0.3968612318229675
500.0,1.0,321.0,0.05,0.3224284401130676,0.39482613153457635
500.0,1.0,322.0,0.05,0.32048107610702525,0.3927910312461853
500.0,1.0,323.0,0.05,0.3185337121009827,0.39075593095779426
500.0,1.0,324.0,0.05,0.31658825540542623,0.3887189233589172
500.0,1.0,325.0,0.05,0.31464279870986944,0.3866819157600403
500.0,1.0,326.0,0.05,0.3126973420143129,0.3846449081611635
500.0,1.0,327.0,0.05,0.3107537926292421,0.38260790056228633
500.0,1.0,328.0,0.05,0.3088102432441714,0.38056898565292363
500.0,1.0,329.0,0.05,0.3068666938591005,0.37852816343307505
500.0,1.0,330.0,0.05,0.30492505178451546,0.37500154634475713
500.0,1.0,331.0,0.05,0.3029853170204164,0.37444842630386366
500.0,1.0,332.0,0.05,0.3010436749458315,0.37240569677352897
500.0,1.0,333.0,0.05,0.29910394018173214,0.3703629672431945
500.0,1.0,334.0,0.05,0.2971642054176331,0.36832023771286015
500.0,1.0,335.0,0.05,0.29522637796401985,0.3662756008720397
500.0,1.0,336.0,0.05,0.29328855051040637,0.36423287134170534
500.0,1.0,337.0,0.05,0.2913507230567933,0.362186327190399
500.0,1.0,338.0,0.05,0.2894148029136657,0.36014169034957877
500.0,1.0,339.0,0.05,0.28747888277053835,0.35809514619827276
500.0,1.0,340.0,0.05,0.28554486993789674,0.3560466947364809
500.0,1.0,341.0,0.05,0.28360894979476914,0.35400015058517453
500.0,1.0,342.0,0.05,0.28167684427261364,0.35194979181289676
500.0,1.0,343.0,0.05,0.2797428314399719,0.3499013403511049
500.0,1.0,344.0,0.05,0.2778107259178162,0.3478509815788271
500.0,1.0,345.0,0.05,0.27588052770614624,0.3457987154960632
500.0,1.0,346.0,0.05,0.2739503294944765,0.34374835672378556
500.0,1.0,347.0,0.05,0.27202013128280644,0.3416960906410219
500.0,1.0,348.0,0.05,0.2700899330711366,0.33964191724777226
500.0,1.0,349.0,0.05,0.26816164216995253,0.33758774385452284
500.0,1.0,350.0,0.05,0.26623525857925423,0.3355335704612734
500.0,1.0,351.0,0.05,0.26430887498855604,0.3334793970680239
500.0,1.0,352.0,0.05,0.26238249139785774,0.33142331636428846
500.0,1.0,353.0,0.05,0.2604580151176452,0.32936532835006715
500.0,1.0,354.0,0.05,0.258531631526947,0.3273073403358462
500.0,1.0,355.0,0.05,0.2566090625572204,0.3252493523216249
500.0,1.0,356.0,0.05,0.25468649358749385,0.3231913643074035
500.0,1.0,357.0,0.05,0.2527639246177672,0.32112956167221074
500.0,1.0,358.0,0.05,0.25084326295852666,0.31906966634750367
500.0,1.0,359.0,0.05,0.24892260129928578,0.31700786371231093
500.0,1.0,360.0,0.05,0.24700193964004524,0.31494606107711787
500.0,1.0,361.0,0.05,0.24508318529129025,0.31288235113143925
500.0,1.0,362.0,0.05,0.24316633825302136,0.31081673387527475
500.0,1.0,363.0,0.05,0.24124758390426637,0.30875302392959614
500.0,1.0,364.0,0.05,0.23933073686599748,0.3066874066734314
500.0,1.0,365.0,0.05,0.23741579713821426,0.30461988210678115
500.0,1.0,366.0,0.05,0.23550085741043092,0.30255426485061665
500.0,1.0,367.0,0.05,0.23358782499313369,0.3004848329734804
500.0,1.0,368.0,0.05,0.23167479257583623,0.298415401096344
500.0,1.0,369.0,0.05,0.22976176015853866,0.29634596921920786
500.0,1.0,370.0,0.05,0.2278506350517272,0.2942746300315857
500.0,1.0,371.0,0.05,0.2259414172554015,0.2922032908439637
500.0,1.0,372.0,0.05,0.22403219945907593,0.29013195165634165
500.0,1.0,373.0,0.05,0.22212298166275013,0.28805679784774774
500.0,1.0,374.0,0.05,0.22021376386642466,0.28598355134963993
500.0,1.0,375.0,0.05,0.2183083606910705,0.28390839754104624
500.0,1.0,376.0,0.05,0.21640105020523093,0.28183324373245255
500.0,1.0,377.0,0.05,0.21449564702987678,0.27975618261337276
500.0,1.0,378.0,0.05,0.2125921511650085,0.2776772141838074
500.0,1.0,379.0,0.05,0.21068865530014036,0.2755982457542421
500.0,1.0,380.0,0.05,0.2087870667457581,0.2735192773246766
500.0,1.0,381.0,0.05,0.2068854781913757,0.2714384015846254
500.0,1.0,382.0,0.05,0.2049857969474792,0.2693556185340882
500.0,1.0,383.0,0.05,0.20308611570358281,0.26727474279403696
500.0,1.0,384.0,0.05,0.20118834177017209,0.2651900524330141
500.0,1.0,385.0,0.05,0.19928866052627559,0.26310726938247675
500.0,1.0,386.0,0.05,0.19739279390335074,0.261114129924774
500.0,1.0,387.0,0.05,0.1954969272804261,0.2589455179023744
500.0,1.0,388.0,0.05,0.19360296796798704,0.2568684567832946
500.0,1.0,389.0,0.05,0.19170900865554796,0.2547589713859558
500.0,1.0,390.0,0.05,0.18981695665359488,0.2526780956459045
500.0,1.0,391.0,0.05,0.1879249046516418,0.25000404634475715
500.0,1.0,392.0,0.05,0.1860347599601745,0.24848582719802847
500.0,1.0,393.0,0.05,0.18414652257919317,0.24639541490554806
500.0,1.0,394.0,0.05,0.18225828519821163,0.244301187992096
500.0,1.0,395.0,0.05,0.18037004781723032,0.24220696107864392
500.0,1.0,396.0,0.05,0.17848371774673466,0.24011082685470597
500.0,1.0,397.0,0.05,0.1765992949867249,0.23801278532028214
500.0,1.0,398.0,0.05,0.1747148722267151,0.2359147437858582
500.0,1.0,399.0,0.05,0.172832356777191,0.23381670225143436
500.0,1.0,400.0,0.05,0.1709517486381531,0.23171675340652464
500.0,1.0,401.0,0.05,0.16907114049911498,0.22961489725112916
500.0,1.0,402.0,0.05,0.16719243967056263,0.22751304109573367
500.0,1.0,403.0,0.05,0.1653137388420104,0.22540927762985208
500.0,1.0,404.0,0.05,0.16343694532394393,0.22330360685348516
500.0,1.0,405.0,0.05,0.16156015180587768,0.2211979360771178
500.0,1.0,406.0,0.05,0.15968717290878287,0.21909035799026488
500.0,1.0,407.0,0.05,0.1578122867012025,0.21698277990341186
500.0,1.0,408.0,0.05,0.15594121511459358,0.21487329450607306
500.0,1.0,409.0,0.05,0.15407014352798454,0.2127619017982484
500.0,1.0,410.0,0.05,0.1522009792518615,0.21064860177993783
500.0,1.0,411.0,0.05,0.15033181497573866,0.20853720907211315
