N,d,k,beta,prob_low,prob_upp
25.0,1.0,0.0,0.16728975359999998,0.930976831035614,1.0
25.0,1.0,1.0,0.16728975359999998,0.8764239365196228,0.9927031202888489
25.0,1.0,2.0,0.16728975359999998,0.8268739174079895,0.9705249139595031
25.0,1.0,3.0,0.16728975359999998,0.7799063966941833,0.9431645450401306
25.0,1.0,4.0,0.16728975359999998,0.7346401969337464,0.9131682730293273
25.0,1.0,5.0,0.16728975359999998,0.6906442659568786,0.8814458850288391
25.0,1.0,6.0,0.16728975359999998,0.6476668387794495,0.8484436916923523
25.0,1.0,7.0,0.16728975359999998,0.6055572378730775,0.8144134580039978
25.0,1.0,8.0,0.16728975359999998,0.5642086538505554,0.7499940463447571
25.0,1.0,9.0,0.16728975359999998,0.5235524235343934,0.743850599269867
25.0,1.0,10.0,0.16728975359999998,0.4835370495414735,0.7074953540992737
25.0,1.0,11.0,0.16728975359999998,0.4441377368354795,0.6704935306739808
25.0,1.0,12.0,0.16728975359999998,0.4053354123115539,0.6328775532722473
25.0,1.0,13.0,0.16728975359999998,0.3671224467277526,0.594664587688446
25.0,1.0,14.0,0.16728975359999998,0.32950646932601924,0.5558622631645201
25.0,1.0,15.0,0.16728975359999998,0.29250464590072633,0.4999990463447571
25.0,1.0,16.0,0.16728975359999998,0.25614940073013304,0.47644757646560654
25.0,1.0,17.0,0.16728975359999998,0.22048460195541386,0.4357913461494446
25.0,1.0,18.0,0.16728975359999998,0.1855865419960021,0.39444276212692253
25.0,1.0,19.0,0.16728975359999998,0.15155630830764777,0.3523331612205505
25.0,1.0,20.0,0.16728975359999998,0.11855411497116086,0.30935573404312144
25.0,1.0,21.0,0.16728975359999998,0.08683172697067254,0.25000404634475715
25.0,1.0,22.0,0.16728975359999998,0.0568354549598693,0.22009360330581673
25.0,1.0,23.0,0.16728975359999998,0.029475086040496645,0.12500654634475705
25.0,1.0,24.0,0.16728975359999998,0.007296879711151116,0.12357606348037709
25.0,1.0,25.0,0.16728975359999998,0.0,0.06902316896438587
