N,d,k,beta,prob_low,prob_upp
25.0,1.0,0.0,0.05,0.8870724509620667,1.0
25.0,1.0,1.0,0.05,0.823879439945221,0.9979501314353942
25.0,1.0,2.0,0.05,0.7689603418159485,0.9855964814186097
25.0,1.0,3.0,0.05,0.7182773802757263,0.9664814157295227
25.0,1.0,4.0,0.05,0.6703924432182312,0.9434372904396057
25.0,1.0,5.0,0.05,0.6245941038322449,0.9177095792961121
25.0,1.0,6.0,0.05,0.580479919605255,0.8899429532432556
25.0,1.0,7.0,0.05,0.5377924036216736,0.8605245963096618
25.0,1.0,8.0,0.05,0.4963579906272888,0.8296967369270325
25.0,1.0,9.0,0.05,0.4560660566139221,0.7976234037971497
25.0,1.0,10.0,0.05,0.4168384018516538,0.7644133136177064
25.0,1.0,11.0,0.05,0.3786216216468813,0.7301465734291077
25.0,1.0,12.0,0.05,0.3413890136528017,0.6948708659934999
25.0,1.0,13.0,0.05,0.3051291340065003,0.6586109863471985
25.0,1.0,14.0,0.05,0.2698534265708924,0.6213783783531189
25.0,1.0,15.0,0.05,0.23558668638229363,0.5831615981483459
25.0,1.0,16.0,0.05,0.20237659620285042,0.5439339433860779
25.0,1.0,17.0,0.05,0.1703032630729675,0.4999990463447571
25.0,1.0,18.0,0.05,0.13947540369033806,0.4622075963783264
25.0,1.0,19.0,0.05,0.11005704675674433,0.41952008039474487
25.0,1.0,20.0,0.05,0.08229042070388792,0.375405896167755
25.0,1.0,21.0,0.05,0.05656270956039422,0.3296075567817689
25.0,1.0,22.0,0.05,0.03351858427047716,0.25000404634475715
25.0,1.0,23.0,0.05,0.014403518581390218,0.23103965818405148
25.0,1.0,24.0,0.05,0.0020498685646057613,0.12500654634475705
25.0,1.0,25.0,0.05,0.0,0.11292754903793334
