N,d,k,beta,prob_low,prob_upp
250.0,1.0,0.0,0.1,0.99083204870224,1.0
250.0,1.0,1.0,0.1,0.9845302948570251,0.9995789745903015
250.0,1.0,2.0,0.1,0.9788522315406799,0.9978700243949891
250.0,1.0,3.0,0.1,0.9734736159706115,0.9955831591224671
250.0,1.0,4.0,0.1,0.9682819168281556,0.9930025680351258
250.0,1.0,5.0,0.1,0.9632180074882507,0.9902388751411438
250.0,1.0,6.0,0.1,0.9582532782936096,0.9873454851341248
250.0,1.0,7.0,0.1,0.9533648415184021,0.9843548222923278
250.0,1.0,8.0,0.1,0.9485412532997132,0.9812878670310974
250.0,1.0,9.0,0.1,0.9437691624641419,0.9781579705238342
250.0,1.0,10.0,0.1,0.9390409397697449,0.9749746693229675
250.0,1.0,11.0,0.1,0.9343527705955506,0.9717455926704407
250.0,1.0,12.0,0.1,0.9296989330101013,0.9684802771186829
250.0,1.0,13.0,0.1,0.9250756123924255,0.9651787226676941
250.0,1.0,14.0,0.1,0.9204789941215515,0.9618485585594178
250.0,1.0,15.0,0.1,0.9159071708869935,0.9584897847938537
250.0,1.0,16.0,0.1,0.9113601426887512,0.9551062159919739
250.0,1.0,17.0,0.1,0.9068321875953674,0.9516997594642639
250.0,1.0,18.0,0.1,0.902323305606842,0.9482742298316955
250.0,1.0,19.0,0.1,0.8978315894126891,0.944827719783783
250.0,1.0,20.0,0.1,0.8933570390129089,0.9413640439414978
250.0,1.0,21.0,0.1,0.8888996544075012,0.9374902963447571
250.0,1.0,22.0,0.1,0.8844537136650086,0.9343890094947815
250.0,1.0,23.0,0.1,0.8800230314064026,0.9308776508903503
250.0,1.0,24.0,0.1,0.8756057003211976,0.9273548484230041
250.0,1.0,25.0,0.1,0.8711998130989075,0.9238167874717712
250.0,1.0,26.0,0.1,0.8668053697395325,0.9202691899681091
250.0,1.0,27.0,0.1,0.8624223702430724,0.9167082412910461
250.0,1.0,28.0,0.1,0.8580489072990417,0.913137756061554
250.0,1.0,29.0,0.1,0.853686888217926,0.9095558269691467
250.0,1.0,30.0,0.1,0.8493344056892395,0.9059643613243102
250.0,1.0,31.0,0.1,0.8449895524024964,0.9023633591270447
250.0,1.0,32.0,0.1,0.8406542356681823,0.8987528203773498
250.0,1.0,33.0,0.1,0.8363265481758118,0.8951327450752258
250.0,1.0,34.0,0.1,0.8320083972358704,0.8915069478416443
250.0,1.0,35.0,0.1,0.8276978755378723,0.8878697067451478
250.0,1.0,36.0,0.1,0.8233930757713318,0.8842267437171936
250.0,1.0,37.0,0.1,0.8190978125572205,0.8805761514472962
250.0,1.0,38.0,0.1,0.8148082712745667,0.8749915463447571
250.0,1.0,39.0,0.1,0.8105263592338562,0.8732520791816711
250.0,1.0,40.0,0.1,0.8062501691246032,0.8695805064964295
250.0,1.0,41.0,0.1,0.8019797009468079,0.8659013045692444
250.0,1.0,42.0,0.1,0.7977168620109558,0.8622163807106018
